Tid	Kanal A	Kanal B
(ms)	(V)	(V)

742.07269127	4.88189000	-0.91338580
742.11345926	4.88189000	-0.91338580
742.15422726	4.88189000	-0.91338580
742.19499526	4.88189000	-0.91338580
742.23576326	4.88189000	-0.91338580
742.27653126	4.88189000	-0.91338580
742.31729925	4.88189000	-0.91338580
742.35806725	4.88189000	-0.91338580
742.39883525	4.88189000	-0.91338580
742.43960325	4.88189000	-0.91338580
742.48037125	4.88189000	-0.91338580
742.52113925	4.88189000	-0.91338580
742.56190724	4.88189000	-0.91338580
742.60267524	4.88189000	-0.92125980
742.64344324	4.88189000	-0.91338580
742.68421124	4.88189000	-0.91338580
742.72497924	4.88189000	-0.91338580
742.76574723	4.88189000	-0.91338580
742.80651523	4.80315000	-0.91338580
742.84728323	4.88189000	-0.91338580
742.88805123	4.88189000	-0.92125980
742.92881923	4.88189000	-0.91338580
742.96958723	4.88189000	-0.91338580
743.01035522	4.88189000	-0.91338580
743.05112322	4.88189000	-0.91338580
743.09189122	4.88189000	-0.91338580
743.13265922	4.88189000	-0.91338580
743.17342722	4.88189000	-0.91338580
743.21419521	4.88189000	-0.91338580
743.25496321	4.88189000	-0.91338580
743.29573121	4.88189000	-0.91338580
743.33649921	4.88189000	-0.91338580
743.37726721	4.88189000	-0.91338580
743.41803520	4.88189000	-0.91338580
743.45880320	4.88189000	-0.91338580
743.49957120	4.80315000	-0.91338580
743.54033920	4.88189000	-0.91338580
743.58110720	4.88189000	-0.91338580
743.62187520	4.88189000	-0.91338580
743.66264319	4.88189000	-0.91338580
743.70341119	4.88189000	-0.92125980
743.74417919	4.88189000	-0.92125980
743.78494719	4.88189000	-0.91338580
743.82571519	4.88189000	-0.91338580
743.86648318	4.88189000	-0.91338580
743.90725118	4.88189000	-0.91338580
743.94801918	4.80315000	-0.91338580
743.98878718	4.88189000	-0.91338580
744.02955518	4.88189000	-0.91338580
744.07032318	4.88189000	-0.91338580
744.11109117	4.88189000	-0.91338580
744.15185917	4.88189000	-0.92125980
744.19262717	4.80315000	-0.91338580
744.23339517	4.88189000	-0.91338580
744.27416317	4.88189000	-0.91338580
744.31493116	4.88189000	-0.91338580
744.35569916	4.88189000	-0.91338580
744.39646716	4.88189000	-0.92125980
744.43723516	4.88189000	-0.91338580
744.47800316	4.88189000	-0.91338580
744.51877115	4.88189000	-0.91338580
744.55953915	4.88189000	-0.91338580
744.60030715	4.88189000	-0.91338580
744.64107515	4.80315000	-0.91338580
744.68184315	4.88189000	-0.91338580
744.72261115	4.88189000	-0.91338580
744.76337914	4.88189000	-0.91338580
744.80414714	4.88189000	-0.91338580
744.84491514	4.88189000	-0.91338580
744.88568314	4.88189000	-0.91338580
744.92645114	4.88189000	-0.91338580
744.96721913	4.88189000	-0.91338580
745.00798713	4.80315000	-0.91338580
745.04875513	4.80315000	-0.91338580
745.08952313	4.88189000	-0.91338580
745.13029113	4.88189000	-0.91338580
745.17105912	4.88189000	-0.91338580
745.21182712	4.88189000	-0.91338580
745.25259512	4.88189000	-0.91338580
745.29336312	4.88189000	-0.91338580
745.33413112	4.88189000	-0.91338580
745.37489912	4.88189000	-0.91338580
745.41566711	4.80315000	-0.91338580
745.45643511	4.88189000	-0.91338580
745.49720311	4.88189000	-0.91338580
745.53797111	4.88189000	-0.91338580
745.57873911	4.88189000	-0.91338580
745.61950710	4.88189000	-0.91338580
745.66027510	4.88189000	-0.91338580
745.70104310	4.88189000	-0.91338580
745.74181110	4.88189000	-0.91338580
745.78257910	4.88189000	-0.91338580
745.82334710	4.88189000	-0.91338580
745.86411509	4.88189000	-0.91338580
745.90488309	4.80315000	-0.91338580
745.94565109	4.88189000	-0.91338580
745.98641909	4.80315000	-0.91338580
746.02718709	4.80315000	-0.91338580
746.06795508	4.88189000	-0.91338580
746.10872308	4.88189000	-0.91338580
746.14949108	4.88189000	-0.91338580
746.19025908	4.88189000	-0.91338580
746.23102708	4.88189000	-0.91338580
746.27179507	4.80315000	-0.91338580
746.31256307	4.88189000	-0.91338580
746.35333107	4.88189000	-0.91338580
746.39409907	4.88189000	-0.91338580
746.43486707	4.88189000	-0.91338580
746.47563507	4.88189000	-0.91338580
746.51640306	4.88189000	-0.91338580
746.55717106	4.88189000	-0.91338580
746.59793906	4.88189000	-0.91338580
746.63870706	4.88189000	-0.91338580
746.67947506	4.88189000	-0.91338580
746.72024305	4.88189000	-0.91338580
746.76101105	4.88189000	-0.91338580
746.80177905	4.88189000	-0.91338580
746.84254705	4.88189000	-0.91338580
746.88331505	4.88189000	-0.91338580
746.92408305	4.88189000	-0.91338580
746.96485104	4.88189000	-0.91338580
747.00561904	4.88189000	-0.91338580
747.04638704	4.88189000	-0.91338580
747.08715504	4.88189000	-0.91338580
747.12792304	4.88189000	-0.91338580
747.16869103	4.88189000	-0.91338580
747.20945903	4.88189000	-0.91338580
747.25022703	4.88189000	-0.91338580
747.29099503	4.88189000	-0.91338580
747.33176303	4.88189000	-0.91338580
747.37253102	4.88189000	-0.91338580
747.41329902	4.88189000	-0.92125980
747.45406702	4.88189000	-0.91338580
747.49483502	4.88189000	-0.91338580
747.53560302	4.88189000	-0.91338580
747.57637102	4.80315000	-0.91338580
747.61713901	4.88189000	-0.92125980
747.65790701	4.88189000	-0.91338580
747.69867501	4.88189000	-0.91338580
747.73944301	4.88189000	-0.91338580
747.78021101	4.88189000	-0.91338580
747.82097900	4.88189000	-0.91338580
747.86174700	4.88189000	-0.91338580
747.90251500	4.88189000	-0.91338580
747.94328300	4.80315000	-0.91338580
747.98405100	4.80315000	-0.91338580
748.02481899	4.88189000	-0.90551180
748.06558699	4.88189000	-0.91338580
748.10635499	4.80315000	-0.91338580
748.14712299	4.88189000	-0.91338580
748.18789099	4.88189000	-0.91338580
748.22865899	4.88189000	-0.91338580
748.26942698	4.88189000	-0.91338580
748.31019498	4.88189000	-0.91338580
748.35096298	4.80315000	-0.91338580
748.39173098	4.88189000	-0.91338580
748.43249898	4.88189000	-0.91338580
748.47326697	4.88189000	-0.91338580
748.51403497	4.88189000	-0.91338580
748.55480297	4.80315000	-0.91338580
748.59557097	4.88189000	-0.91338580
748.63633897	4.88189000	-0.91338580
748.67710697	4.88189000	-0.91338580
748.71787496	4.88189000	-0.91338580
748.75864296	4.88189000	-0.91338580
748.79941096	4.88189000	-0.92125980
748.84017896	4.88189000	-0.91338580
748.88094696	4.88189000	-0.91338580
748.92171495	4.88189000	-0.91338580
748.96248295	4.88189000	-0.92125980
749.00325095	4.88189000	-0.91338580
749.04401895	4.88189000	-0.91338580
749.08478695	4.88189000	-0.91338580
749.12555494	4.88189000	-0.91338580
749.16632294	4.88189000	-0.91338580
749.20709094	4.88189000	-0.92125980
749.24785894	4.88189000	-0.91338580
749.28862694	4.80315000	-0.91338580
749.32939494	4.88189000	-0.91338580
749.37016293	4.88189000	-0.91338580
749.41093093	4.88189000	-0.91338580
749.45169893	4.88189000	-0.92125980
749.49246693	4.88189000	-0.91338580
749.53323493	4.88189000	-0.91338580
749.57400292	4.88189000	-0.92125980
749.61477092	4.88189000	-0.91338580
749.65553892	4.88189000	-0.91338580
749.69630692	4.88189000	-0.92125980
749.73707492	4.88189000	-0.92125980
749.77784292	4.88189000	-0.91338580
749.81861091	4.80315000	-0.91338580
749.85937891	4.88189000	-0.91338580
749.90014691	4.80315000	-0.91338580
749.94091491	4.88189000	-0.91338580
749.98168291	4.88189000	-0.92125980
750.02245090	4.88189000	-0.91338580
750.06321890	4.88189000	-0.91338580
750.10398690	4.88189000	-0.91338580
750.14475490	4.88189000	-0.91338580
750.18552290	4.88189000	-0.91338580
750.22629089	4.88189000	-0.91338580
750.26705889	4.88189000	-0.91338580
750.30782689	4.88189000	-0.91338580
750.34859489	4.88189000	-0.91338580
750.38936289	4.88189000	-0.92125980
750.43013089	4.80315000	-0.91338580
750.47089888	4.88189000	-0.91338580
750.51166688	4.88189000	-0.91338580
750.55243488	4.88189000	-0.91338580
750.59320288	4.88189000	-0.91338580
750.63397088	4.88189000	-0.92125980
750.67473887	4.80315000	-0.91338580
750.71550687	4.88189000	-0.91338580
750.75627487	4.88189000	-0.91338580
750.79704287	4.88189000	-0.91338580
750.83781087	4.88189000	-0.91338580
750.87857887	4.88189000	-0.91338580
750.91934686	4.88189000	-0.92125980
750.96011486	4.88189000	-0.91338580
751.00088286	4.88189000	-0.91338580
751.04165086	4.88189000	-0.91338580
751.08241886	4.80315000	-0.91338580
751.12318685	4.80315000	-0.91338580
751.16395485	4.88189000	-0.91338580
751.20472285	4.88189000	-0.91338580
751.24549085	4.88189000	-0.91338580
751.28625885	4.88189000	-0.91338580
751.32702684	4.88189000	-0.92125980
751.36779484	4.88189000	-0.91338580
751.40856284	4.80315000	-0.91338580
751.44933084	4.88189000	-0.91338580
751.49009884	4.88189000	-0.91338580
751.53086684	4.88189000	-0.91338580
751.57163483	4.88189000	-0.92125980
751.61240283	4.88189000	-0.91338580
751.65317083	4.88189000	-0.91338580
751.69393883	4.88189000	-0.91338580
751.73470683	4.88189000	-0.92125980
751.77547482	4.88189000	-0.91338580
751.81624282	4.88189000	-0.91338580
751.85701082	4.88189000	-0.91338580
751.89777882	4.88189000	-0.92125980
751.93854682	4.88189000	-0.91338580
751.97931481	4.88189000	-0.91338580
752.02008281	4.88189000	-0.91338580
752.06085081	4.88189000	-0.91338580
752.10161881	4.88189000	-0.91338580
752.14238681	4.88189000	-0.91338580
752.18315481	4.88189000	-0.91338580
752.22392280	4.88189000	-0.91338580
752.26469080	4.80315000	-0.91338580
752.30545880	4.88189000	-0.91338580
752.34622680	4.88189000	-0.91338580
752.38699480	4.88189000	-0.91338580
752.42776279	4.88189000	-0.91338580
752.46853079	4.88189000	-0.91338580
752.50929879	4.88189000	-0.91338580
752.55006679	4.88189000	-0.91338580
752.59083479	4.88189000	-0.91338580
752.63160279	4.80315000	-0.91338580
752.67237078	4.88189000	-0.91338580
752.71313878	4.80315000	-0.91338580
752.75390678	4.88189000	-0.91338580
752.79467478	4.88189000	-0.91338580
752.83544278	4.88189000	-0.91338580
752.87621077	4.88189000	-0.91338580
752.91697877	4.88189000	-0.91338580
752.95774677	4.88189000	-0.91338580
752.99851477	4.88189000	-0.91338580
753.03928277	4.88189000	-0.91338580
753.08005076	4.88189000	-0.91338580
753.12081876	4.88189000	-0.91338580
753.16158676	4.88189000	-0.92125980
753.20235476	4.88189000	-0.91338580
753.24312276	4.88189000	-0.92125980
753.28389076	4.88189000	-0.91338580
753.32465875	4.88189000	-0.91338580
753.36542675	4.88189000	-0.91338580
753.40619475	4.88189000	-0.91338580
753.44696275	4.88189000	-0.91338580
753.48773075	4.88189000	-0.91338580
753.52849874	4.88189000	-0.91338580
753.56926674	4.80315000	-0.91338580
753.61003474	4.88189000	-0.91338580
753.65080274	4.88189000	-0.91338580
753.69157074	4.88189000	-0.91338580
753.73233874	4.88189000	-0.91338580
753.77310673	4.80315000	-0.91338580
753.81387473	4.80315000	-0.92125980
753.85464273	4.80315000	-0.92125980
753.89541073	4.88189000	-0.91338580
753.93617873	4.80315000	-0.92125980
753.97694672	4.88189000	-0.91338580
754.01771472	4.88189000	-0.91338580
754.05848272	4.88189000	-0.92125980
754.09925072	4.88189000	-0.92125980
754.14001872	4.88189000	-0.91338580
754.18078671	4.88189000	-0.91338580
754.22155471	4.88189000	-0.91338580
754.26232271	4.88189000	-0.91338580
754.30309071	4.88189000	-0.91338580
754.34385871	4.88189000	-0.91338580
754.38462671	4.88189000	-0.91338580
754.42539470	4.88189000	-0.92125980
754.46616270	4.88189000	-0.91338580
754.50693070	4.88189000	-0.91338580
754.54769870	4.88189000	-0.91338580
754.58846670	4.88189000	-0.91338580
754.62923469	4.88189000	-0.91338580
754.67000269	4.88189000	-0.91338580
754.71077069	4.88189000	-0.91338580
754.75153869	4.88189000	-0.91338580
754.79230669	4.88189000	-0.91338580
754.83307468	4.88189000	-0.92125980
754.87384268	4.80315000	-0.92125980
754.91461068	4.88189000	-0.91338580
754.95537868	4.88189000	-0.91338580
754.99614668	4.88189000	-0.92125980
755.03691468	4.80315000	-0.91338580
755.07768267	4.88189000	-0.91338580
755.11845067	4.88189000	-0.91338580
755.15921867	4.88189000	-0.91338580
755.19998667	4.88189000	-0.91338580
755.24075467	4.88189000	-0.92125980
755.28152266	4.88189000	-0.91338580
755.32229066	4.88189000	-0.91338580
755.36305866	4.88189000	-0.91338580
755.40382666	4.88189000	-0.91338580
755.44459466	4.88189000	-0.91338580
755.48536266	4.88189000	-0.91338580
755.52613065	4.88189000	-0.91338580
755.56689865	4.88189000	-0.91338580
755.60766665	4.88189000	-0.91338580
755.64843465	4.88189000	-0.91338580
755.68920265	4.88189000	-0.91338580
755.72997064	4.88189000	-0.91338580
755.77073864	4.88189000	-0.91338580
755.81150664	4.88189000	-0.91338580
755.85227464	4.88189000	-0.91338580
755.89304264	4.88189000	-0.91338580
755.93381063	4.88189000	-0.91338580
755.97457863	4.88189000	-0.91338580
756.01534663	4.88189000	-0.91338580
756.05611463	4.88189000	-0.91338580
756.09688263	4.88189000	-0.91338580
756.13765063	4.88189000	-0.91338580
756.17841862	4.80315000	-0.91338580
756.21918662	4.88189000	-0.91338580
756.25995462	4.80315000	-0.92125980
756.30072262	4.88189000	-0.91338580
756.34149062	4.88189000	-0.91338580
756.38225861	4.88189000	-0.91338580
756.42302661	4.88189000	-0.92125980
756.46379461	4.88189000	-0.91338580
756.50456261	4.88189000	-0.91338580
756.54533061	4.88189000	-0.91338580
756.58609861	4.88189000	-0.91338580
756.62686660	4.88189000	-0.92125980
756.66763460	4.80315000	-0.91338580
756.70840260	4.88189000	-0.91338580
756.74917060	4.80315000	-0.91338580
756.78993860	4.88189000	-0.91338580
756.83070659	4.88189000	-0.90551180
756.87147459	4.88189000	-0.91338580
756.91224259	4.88189000	-0.92125980
756.95301059	4.88189000	-0.91338580
756.99377859	4.88189000	-0.91338580
757.03454658	4.88189000	-0.91338580
757.07531458	4.88189000	-0.91338580
757.11608258	4.80315000	-0.91338580
757.15685058	4.80315000	-0.91338580
757.19761858	4.88189000	-0.91338580
757.23838658	4.88189000	-0.91338580
757.27915457	4.88189000	-0.91338580
757.31992257	4.88189000	-0.91338580
757.36069057	4.88189000	-0.91338580
757.40145857	4.88189000	-0.91338580
757.44222657	4.88189000	-0.91338580
757.48299456	4.88189000	-0.91338580
757.52376256	4.88189000	-0.91338580
757.56453056	4.88189000	-0.91338580
757.60529856	4.88189000	-0.92125980
757.64606656	4.88189000	-0.91338580
757.68683456	4.88189000	-0.91338580
757.72760255	4.80315000	-0.91338580
757.76837055	4.88189000	-0.91338580
757.80913855	4.88189000	-0.91338580
757.84990655	4.88189000	-0.91338580
757.89067455	4.88189000	-0.91338580
757.93144254	4.88189000	-0.91338580
757.97221054	4.88189000	-0.91338580
758.01297854	4.88189000	-0.91338580
758.05374654	4.88189000	-0.91338580
758.09451454	4.80315000	-0.91338580
758.13528253	4.88189000	-0.92125980
758.17605053	4.88189000	-0.91338580
758.21681853	4.80315000	-0.91338580
758.25758653	4.88189000	-0.91338580
758.29835453	4.80315000	-0.91338580
758.33912253	4.88189000	-0.91338580
758.37989052	4.88189000	-0.92125980
758.42065852	4.88189000	-0.91338580
758.46142652	4.88189000	-0.91338580
758.50219452	4.88189000	-0.91338580
758.54296252	4.88189000	-0.91338580
758.58373051	4.88189000	-0.91338580
758.62449851	4.88189000	-0.91338580
758.66526651	4.88189000	-0.91338580
758.70603451	4.88189000	-0.91338580
758.74680251	4.88189000	-0.91338580
758.78757050	4.88189000	-0.91338580
758.82833850	4.80315000	-0.91338580
758.86910650	4.88189000	-0.91338580
758.90987450	4.80315000	-0.92125980
758.95064250	4.88189000	-0.91338580
758.99141050	4.88189000	-0.92125980
759.03217849	4.88189000	-0.91338580
759.07294649	4.80315000	-0.91338580
759.11371449	4.88189000	-0.91338580
759.15448249	4.88189000	-0.91338580
759.19525049	4.80315000	-0.91338580
759.23601848	4.88189000	-0.91338580
759.27678648	4.80315000	-0.91338580
759.31755448	4.88189000	-0.91338580
759.35832248	4.88189000	-0.92125980
759.39909048	4.88189000	-0.91338580
759.43985848	4.88189000	-0.91338580
759.48062647	4.88189000	-0.91338580
759.52139447	4.88189000	-0.91338580
759.56216247	4.88189000	-0.91338580
759.60293047	4.88189000	-0.91338580
759.64369847	4.80315000	-0.91338580
759.68446646	4.88189000	-0.91338580
759.72523446	4.88189000	-0.91338580
759.76600246	4.88189000	-0.92125980
759.80677046	4.88189000	-0.90551180
759.84753846	4.88189000	-0.91338580
759.88830645	4.88189000	-0.91338580
759.92907445	4.88189000	-0.91338580
759.96984245	4.88189000	-0.91338580
760.01061045	4.88189000	-0.91338580
760.05137845	4.88189000	-0.91338580
760.09214645	4.88189000	-0.91338580
760.13291444	4.88189000	-0.91338580
760.17368244	4.88189000	-0.91338580
760.21445044	4.88189000	-0.91338580
760.25521844	4.88189000	-0.91338580
760.29598644	4.88189000	-0.91338580
760.33675443	4.88189000	-0.90551180
760.37752243	4.88189000	-0.91338580
760.41829043	4.88189000	-0.91338580
760.45905843	4.88189000	-0.91338580
760.49982643	4.88189000	-0.91338580
760.54059443	4.88189000	-0.92125980
760.58136242	4.88189000	-0.91338580
760.62213042	4.88189000	-0.91338580
760.66289842	4.88189000	-0.91338580
760.70366642	4.88189000	-0.91338580
760.74443442	4.88189000	-0.91338580
760.78520241	4.88189000	-0.91338580
760.82597041	4.88189000	-0.92125980
760.86673841	4.88189000	-0.91338580
760.90750641	4.88189000	-0.91338580
760.94827441	4.88189000	-0.91338580
760.98904240	4.88189000	-0.91338580
761.02981040	4.88189000	-0.91338580
761.07057840	4.88189000	-0.91338580
761.11134640	4.88189000	-0.92125980
761.15211440	4.88189000	-0.92125980
761.19288240	4.88189000	-0.92125980
761.23365039	4.88189000	-0.91338580
761.27441839	4.88189000	-0.91338580
761.31518639	4.88189000	-0.91338580
761.35595439	4.88189000	-0.91338580
761.39672239	4.88189000	-0.91338580
761.43749038	4.88189000	-0.91338580
761.47825838	4.88189000	-0.92125980
761.51902638	4.88189000	-0.91338580
761.55979438	4.88189000	-0.91338580
761.60056238	4.88189000	-0.91338580
761.64133037	4.88189000	-0.91338580
761.68209837	4.88189000	-0.91338580
761.72286637	4.88189000	-0.92125980
761.76363437	4.88189000	-0.91338580
761.80440237	4.88189000	-0.91338580
761.84517037	4.88189000	-0.91338580
761.88593836	4.88189000	-0.91338580
761.92670636	4.88189000	-0.91338580
761.96747436	4.88189000	-0.91338580
762.00824236	4.88189000	-0.92125980
762.04901036	4.88189000	-0.91338580
762.08977835	4.88189000	-0.91338580
762.13054635	4.88189000	-0.91338580
762.17131435	4.88189000	-0.91338580
762.21208235	4.88189000	-0.91338580
762.25285035	4.88189000	-0.91338580
762.29361835	4.88189000	-0.91338580
762.33438634	4.88189000	-0.91338580
762.37515434	4.88189000	-0.91338580
762.41592234	4.88189000	-0.92125980
762.45669034	4.88189000	-0.91338580
762.49745834	4.88189000	-0.91338580
762.53822633	4.88189000	-0.91338580
762.57899433	4.88189000	-0.91338580
762.61976233	4.88189000	-0.91338580
762.66053033	4.88189000	-0.91338580
762.70129833	4.88189000	-0.91338580
762.74206632	4.88189000	-0.91338580
762.78283432	4.88189000	-0.91338580
762.82360232	4.88189000	-0.91338580
762.86437032	4.88189000	-0.91338580
762.90513832	4.88189000	-0.92125980
762.94590632	4.88189000	-0.91338580
762.98667431	4.88189000	-0.91338580
763.02744231	4.88189000	-0.92125980
763.06821031	4.88189000	-0.91338580
763.10897831	4.88189000	-0.91338580
763.14974631	4.88189000	-0.91338580
763.19051430	4.88189000	-0.91338580
763.23128230	4.88189000	-0.91338580
763.27205030	4.88189000	-0.91338580
763.31281830	4.88189000	-0.91338580
763.35358630	4.88189000	-0.91338580
763.39435430	4.88189000	-0.91338580
763.43512229	4.88189000	-0.91338580
763.47589029	4.88189000	-0.91338580
763.51665829	4.88189000	-0.91338580
763.55742629	4.88189000	-0.91338580
763.59819429	4.88189000	-0.91338580
763.63896228	4.88189000	-0.92125980
763.67973028	4.88189000	-0.91338580
763.72049828	4.88189000	-0.92125980
763.76126628	4.88189000	-0.92125980
763.80203428	4.88189000	-0.92125980
763.84280227	4.88189000	-0.91338580
763.88357027	4.88189000	-0.91338580
763.92433827	4.88189000	-0.91338580
763.96510627	4.88189000	-0.91338580
764.00587427	4.80315000	-0.91338580
764.04664227	4.88189000	-0.91338580
764.08741026	4.88189000	-0.91338580
764.12817826	4.88189000	-0.91338580
764.16894626	4.88189000	-0.91338580
764.20971426	4.88189000	-0.92125980
764.25048226	4.88189000	-0.91338580
764.29125025	4.88189000	-0.91338580
764.33201825	4.88189000	-0.91338580
764.37278625	4.88189000	-0.91338580
764.41355425	4.88189000	-0.91338580
764.45432225	4.80315000	-0.91338580
764.49509024	4.88189000	-0.91338580
764.53585824	4.88189000	-0.92125980
764.57662624	4.88189000	-0.91338580
764.61739424	4.88189000	-0.91338580
764.65816224	4.88189000	-0.91338580
764.69893024	4.88189000	-0.91338580
764.73969823	4.88189000	-0.91338580
764.78046623	4.88189000	-0.91338580
764.82123423	4.88189000	-0.91338580
764.86200223	4.88189000	-0.91338580
764.90277023	4.88189000	-0.91338580
764.94353822	4.88189000	-0.92125980
764.98430622	4.88189000	-0.92125980
765.02507422	4.88189000	-0.91338580
765.06584222	4.88189000	-0.91338580
765.10661022	4.88189000	-0.91338580
765.14737822	4.88189000	-0.91338580
765.18814621	4.80315000	-0.91338580
765.22891421	4.88189000	-0.91338580
765.26968221	4.88189000	-0.91338580
765.31045021	4.88189000	-0.91338580
765.35121821	4.88189000	-0.92125980
765.39198620	4.88189000	-0.91338580
765.43275420	4.88189000	-0.91338580
765.47352220	4.80315000	-0.91338580
765.51429020	4.88189000	-0.91338580
765.55505820	4.88189000	-0.91338580
765.59582619	4.88189000	-0.91338580
765.63659419	4.88189000	-0.91338580
765.67736219	4.88189000	-0.91338580
765.71813019	4.88189000	-0.91338580
765.75889819	4.88189000	-0.92125980
765.79966619	4.88189000	-0.91338580
765.84043418	4.88189000	-0.91338580
765.88120218	4.88189000	-0.91338580
765.92197018	4.88189000	-0.91338580
765.96273818	4.88189000	-0.91338580
766.00350618	4.88189000	-0.92125980
766.04427417	4.88189000	-0.91338580
766.08504217	4.88189000	-0.91338580
766.12581017	4.88189000	-0.92125980
766.16657817	4.88189000	-0.91338580
766.20734617	4.88189000	-0.91338580
766.24811417	4.88189000	-0.91338580
766.28888216	4.88189000	-0.91338580
766.32965016	4.80315000	-0.92125980
766.37041816	4.80315000	-0.91338580
766.41118616	4.88189000	-0.91338580
766.45195416	4.88189000	-0.92125980
766.49272215	4.88189000	-0.91338580
766.53349015	4.88189000	-0.91338580
766.57425815	4.88189000	-0.91338580
766.61502615	4.88189000	-0.91338580
766.65579415	4.88189000	-0.91338580
766.69656214	4.80315000	-0.91338580
766.73733014	4.88189000	-0.91338580
766.77809814	4.88189000	-0.91338580
766.81886614	4.88189000	-0.91338580
766.85963414	4.88189000	-0.91338580
766.90040214	4.80315000	-0.91338580
766.94117013	4.88189000	-0.91338580
766.98193813	4.88189000	-0.91338580
767.02270613	4.88189000	-0.91338580
767.06347413	4.88189000	-0.91338580
767.10424213	4.88189000	-0.91338580
767.14501012	4.88189000	-0.91338580
767.18577812	4.88189000	-0.91338580
767.22654612	4.88189000	-0.91338580
767.26731412	4.88189000	-0.91338580
767.30808212	4.88189000	-0.91338580
767.34885012	4.88189000	-0.92125980
767.38961811	4.80315000	-0.92125980
767.43038611	4.88189000	-0.91338580
767.47115411	4.88189000	-0.91338580
767.51192211	4.88189000	-0.91338580
767.55269011	4.88189000	-0.91338580
767.59345810	4.88189000	-0.92125980
767.63422610	4.88189000	-0.91338580
767.67499410	4.88189000	-0.92125980
767.71576210	4.88189000	-0.91338580
767.75653010	4.88189000	-0.91338580
767.79729809	4.88189000	-0.91338580
767.83806609	4.88189000	-0.91338580
767.87883409	4.88189000	-0.91338580
767.91960209	4.88189000	-0.91338580
767.96037009	4.88189000	-0.91338580
768.00113809	4.88189000	-0.91338580
768.04190608	4.80315000	-0.92125980
768.08267408	4.88189000	-0.91338580
768.12344208	4.88189000	-0.91338580
768.16421008	4.88189000	-0.91338580
768.20497808	4.88189000	-0.91338580
768.24574607	4.88189000	-0.91338580
768.28651407	4.88189000	-0.91338580
768.32728207	4.88189000	-0.91338580
768.36805007	4.88189000	-0.91338580
768.40881807	4.88189000	-0.91338580
768.44958606	4.88189000	-0.91338580
768.49035406	4.88189000	-0.92125980
768.53112206	4.88189000	-0.91338580
768.57189006	4.88189000	-0.91338580
768.61265806	4.88189000	-0.92125980
768.65342606	4.88189000	-0.91338580
768.69419405	4.88189000	-0.91338580
768.73496205	4.88189000	-0.91338580
768.77573005	4.88189000	-0.91338580
768.81649805	4.88189000	-0.91338580
768.85726605	4.88189000	-0.91338580
768.89803404	4.88189000	-0.91338580
768.93880204	4.88189000	-0.92125980
768.97957004	4.88189000	-0.91338580
769.02033804	4.88189000	-0.91338580
769.06110604	4.88189000	-0.91338580
769.10187404	4.88189000	-0.90551180
769.14264203	4.88189000	-0.91338580
769.18341003	4.88189000	-0.91338580
769.22417803	4.88189000	-0.91338580
769.26494603	4.88189000	-0.91338580
769.30571403	4.88189000	-0.91338580
769.34648202	4.88189000	-0.91338580
769.38725002	4.88189000	-0.91338580
769.42801802	4.80315000	-0.91338580
769.46878602	4.88189000	-0.91338580
769.50955402	4.88189000	-0.92125980
769.55032201	4.88189000	-0.91338580
769.59109001	4.80315000	-0.91338580
769.63185801	4.88189000	-0.91338580
769.67262601	4.88189000	-0.92125980
769.71339401	4.88189000	-0.92125980
769.75416201	4.88189000	-0.91338580
769.79493000	4.80315000	-0.91338580
769.83569800	4.88189000	-0.91338580
769.87646600	4.88189000	-0.92125980
769.91723400	4.88189000	-0.91338580
769.95800200	4.88189000	-0.91338580
769.99876999	4.88189000	-0.91338580
770.03953799	4.88189000	-0.91338580
770.08030599	4.88189000	-0.91338580
770.12107399	4.88189000	-0.91338580
770.16184199	4.88189000	-0.91338580
770.20260999	4.88189000	-0.91338580
770.24337798	4.88189000	-0.91338580
770.28414598	4.88189000	-0.92125980
770.32491398	4.88189000	-0.91338580
770.36568198	4.88189000	-0.91338580
770.40644998	4.88189000	-0.91338580
770.44721797	4.88189000	-0.90551180
770.48798597	4.88189000	-0.91338580
770.52875397	4.88189000	-0.91338580
770.56952197	4.88189000	-0.91338580
770.61028997	4.88189000	-0.91338580
770.65105796	4.88189000	-0.91338580
770.69182596	4.88189000	-0.91338580
770.73259396	4.88189000	-0.91338580
770.77336196	4.88189000	-0.91338580
770.81412996	4.88189000	-0.91338580
770.85489796	4.88189000	-0.91338580
770.89566595	4.88189000	-0.91338580
770.93643395	4.88189000	-0.92125980
770.97720195	4.88189000	-0.91338580
771.01796995	4.88189000	-0.91338580
771.05873795	4.88189000	-0.91338580
771.09950594	4.88189000	-0.92125980
771.14027394	4.88189000	-0.91338580
771.18104194	4.88189000	-0.91338580
771.22180994	4.88189000	-0.91338580
771.26257794	4.88189000	-0.91338580
771.30334593	4.88189000	-0.91338580
771.34411393	4.88189000	-0.91338580
771.38488193	4.88189000	-0.92125980
771.42564993	4.88189000	-0.91338580
771.46641793	4.88189000	-0.91338580
771.50718593	4.88189000	-0.92125980
771.54795392	4.88189000	-0.92125980
771.58872192	4.80315000	-0.91338580
771.62948992	4.88189000	-0.91338580
771.67025792	4.88189000	-0.91338580
771.71102592	4.88189000	-0.91338580
771.75179391	4.88189000	-0.92125980
771.79256191	4.88189000	-0.92125980
771.83332991	4.88189000	-0.92125980
771.87409791	4.88189000	-0.91338580
771.91486591	4.88189000	-0.91338580
771.95563391	4.88189000	-0.91338580
771.99640190	4.88189000	-0.91338580
